product_title,rating,summary,review
Mivi DuoPods M30 earbuds with 42 hours of playtime | Made in India | Deep Bass Bluetooth Headset,1,Terrible product,"Pathetic, don't buy this one"
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Highly recommended,The product is fabules you must be take it it is. value for money ðŸ”¥
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Just wow!,Best gaming headphone under budget ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥.... superb sound quality.... awesome bassðŸ’¥ðŸ’¥ðŸ’¥
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Terrific purchase,Very Good Sound Quality This Ear Buds is Value of Money
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Unsatisfactory,Worst product I have ever purchased. 1. No indicator in charging case. 2. Left ear bud stopped charging after one day. 3. Hizz sound when you play nothing. 4. Battery draining so fast. 5. Very bas sound quality. 6. No application to manage the ear bud.
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Mind-blowing purchase,Yes this is for gaming they have two mode one simple and second mode is beast mode i satisfied this product value for money ðŸ’•
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Very poor,This product demage only 7 days used and right side not working and no solutions available plzzz refund my amount ðŸ˜¡ðŸ˜¡ðŸ˜¡
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Nice,Sound quality is very bad....Bass is also not so good...!Waste of money ðŸ˜¡ðŸ˜¡
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Simply awesome,Product was good and perfect.Best price to buy it for gaming purpose.
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Worth the money,Design is superb but built quality of case is very poor...
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Nice product,Really so good product I like it ðŸ’‹
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Terrible product,Not worthy for Money
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,This tws is good for gaming. It's main feature for gaming and the 40 Ms low latency works great. All other features are working wonderful. Call quality is great. Battery backup last for 4 days which is great in this price range. The awesome part is it's RGB light which blows your mind.
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Very Good,Good
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Wonderful,Not bad
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",2,Not good,Design is good but build quality is very poor
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Worth every penny,Good product
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Simply awesome,Good one
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Waste of money!,"Not supporting to ears, fall down every minute"
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Simply awesome,"Product is very good . Sound Quality is superb, value for money ."
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Horrible,"Product very low quality,one time used damage low quality"
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Highly recommended,Good one
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Brilliant,Nice product but prices seems to be low
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Good quality product,Good product ðŸ‘ŒðŸ‘
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Wonderful,Product good
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Great product,Geneuinely awsome
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Waste of money!,Battery Dead after just 3 months of use..
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Wonderful,Overall best 5 star â­âœ¨
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Perfect product!,Nice product
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Great product,Best product ðŸ˜
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Nice productThank you flipkart
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Fabulous!,I have no idea but the bestest in this pricepoint
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",2,Could be way better,Normal product I am not over happy
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Highly recommended,Nice product ðŸ¥°
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Value-for-money,Good
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Ok
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",3,Nice,The Product is all Okay with the price range but the build quality is ðŸ¤®
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Not recommended at all,I am not satisfied
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Best in the market!,Super ðŸ’¯ðŸ˜Š
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Highly recommended,I just loved it.....go for it guys.... value for money ðŸ¤‘
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Nice product,Nice
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Best in the market!,Very nice ðŸ‘ thank you Flipkart ðŸ™my son is very happy ðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜Š
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Mind-blowing purchase,I like it so much I play bgmi no delay in sound
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Simply awesome,Earbuds are very cool and attractive.
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Delightful,As per Price I  thing They just increase price just for rgb lights. Other wise it is same like other buds . Plastic build quality  is decent
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Decent product,Osom product â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Worth the money,Good for gaming's ðŸ¥³
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Wonderful,Loved it ðŸ˜Š
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Nice product,Sound quality is good
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Its the best u got on Flipkart for now . But it's little bit expensive. On first delivery I got defect one but after replacement i got the beast .
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Waste of money!,Charging system is very bad ðŸ˜”
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Simply awesome,
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Best in the market!,Very nice ðŸ‘ thank you Flipkart ðŸ™my son is very happy ðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜ŠðŸ˜Š
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Mind-blowing purchase,I like it so much I play bgmi no delay in sound
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Simply awesome,Earbuds are very cool and attractive.
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Delightful,As per Price I  thing They just increase price just for rgb lights. Other wise it is same like other buds . Plastic build quality  is decent
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Decent product,Osom product â¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Worth the money,Good for gaming's ðŸ¥³
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Wonderful,Loved it ðŸ˜Š
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Nice product,Sound quality is good
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Its the best u got on Flipkart for now . But it's little bit expensive. On first delivery I got defect one but after replacement i got the beast .
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Classy product,Awasome ðŸ˜
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",3,Just okay,"In this headphone latency is way more , overall ok"
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Amezing product thanks for Flipkart ðŸ¥³
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Terrific purchase,Best gaming product
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Mind-blowing purchase,Super sound but call problem
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Worst experience ever!,I Got a Broken Prodect and It's not worth for money
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Must buy!,Really the best
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Nice ðŸ‘Œ
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Just wow!,Amazing product.
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Fabulous!,Nice ðŸ‘
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Nice product,Good
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Best in the market!,This earbuds is amazingðŸ˜ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Simply awesome,
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Delightful,U can buy this
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Classy product,Awasome ðŸ˜
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",3,Just okay,"In this headphone latency is way more , overall ok"
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Amezing product thanks for Flipkart ðŸ¥³
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Terrific purchase,Best gaming product
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Mind-blowing purchase,Super sound but call problem
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",1,Worst experience ever!,I Got a Broken Prodect and It's not worth for money
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Must buy!,Really the best
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Excellent,Nice ðŸ‘Œ
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Just wow!,Amazing product.
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Fabulous!,Nice ðŸ‘
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Awesome,Nice
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",3,Nice,Not good for gameing
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Brilliant,Nice product and satisfied with performance
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Best in the market!,
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Just wow!,I really liked it!ðŸ‘
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Classy product,Fantastic ðŸ˜Š
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Wonderful,Product is good
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Terrific purchase,So beautiful and good product.. i just love it ðŸ¥ºâ¤ï¸ thanku for Flipkart ðŸ¤
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Super!,Good one
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Great product,Wonderful sound
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Must buy!,Excellent product and Sound quality nice ðŸ‘
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Terrific,Super sound and super product
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Wonderful,Gud
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Terrific,Excellent airpods the rgb lights are amazing ðŸ¤©
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",5,Highly recommended,Very good product
"boAt Immortal 131 with Beast Mode, 40 Hours Playback and ENx Tech Bluetooth Headset",4,Really Nice,All over performance:-1:-Bass- 8 out of 102:-Sound quality:- 9.5 out of 103:-Battery backup:- 10 out of 10 4:-Value of money :-100000 out of 10It's my personal experience
